"admUnitFourId","name","area","admUnitThreeId"
20120436,"Saifullakandi Union ",3697,"201204"
20120445,"Rupasdi Union ",3297,"201204"
20120454,"Manikpur Union ",3252,"201204"
20120459,"Darikandi Union ",1968,"201204"
20120468,"Fardabad Union ",3296,"201204"
20120477,"Ujan Char Union ",3208,"201204"
20120481,"Salimabad Union ",6230,"201204"
20120483,"Sonarampur Union ",5247,"201204"
20120488,"Tezkhali Union ",3336,"201204"
20120494,"Banchharampur Union ",3521,"201204"
20120728,"Budhanti Union ",5693,"201207"
20120732,"Chandura Union ",4644,"201207"
20120736,"Char Islmapur Union ",5540,"201207"
20120743,"Champaknagar Union ",3727,"201207"
20120752,"Dakshin Singerbil Union ",3310,"201207"
20120756,"Harashpur Union ",7083,"201207"
20120766,"Paharpur Union ",8168,"201207"
20120772,"Pattan Union ",8918,"201207"
20120791,"Uttar Ichhapur Union ",3158,"201207"
20120796,"Bishnupur Union ",4412,"201207"
20121301,"Ward No-01 ",NA,"201213"
20121302,"Ward No-02 ",NA,"201213"
20121303,"Ward No-03 ",NA,"201213"
20121304,"Ward No-04 ",NA,"201213"
20121305,"Ward No-05 ",NA,"201213"
20121306,"Ward No-06 ",NA,"201213"
20121307,"Ward No-07 ",NA,"201213"
20121308,"Ward No-08 ",NA,"201213"
20121309,"Ward No-09 ",NA,"201213"
20121310,"Ward No-10 ",NA,"201213"
20121311,"Ward No-11 ",NA,"201213"
20121312,"Ward No-12 ",NA,"201213"
20121317,"Basudeb Union ",6441,"201213"
20121348,"Dakshin Natai Union ",2683,"201213"
20121350,"Shuhilpur Union ",7652,"201213"
20121359,"Machhihata Union ",7899,"201213"
20121361,"Majlishpur Union ",7547,"201213"
20121381,"Purba Talsahar Union ",3153,"201213"
20121383,"Ramrail Union ",3490,"201213"
20121386,"Sadekpur Union ",2983,"201213"
20121388,"Sultanpur Union ",7336,"201213"
20121393,"Uttar Natai Union ",2946,"201213"
20121394,"Budhal Union ",2176,"201213"
20123312,"Araisidha Union ",1469,"201233"
20123314,"Ashugang Union ",2799,"201233"
20123326,"Char Chartala Union ",1572,"201233"
20123338,"Durgapur Union ",3038,"201233"
20123342,"Lalpur Union ",1818,"201233"
20123374,"Paschim Talsahar Union ",2813,"201233"
20123377,"Sharifpur Union ",1590,"201233"
20123383,"Tarua Union ",1603,"201233"
20126301,"Ward No-01 ",NA,"201263"
20126302,"Ward No-02 ",NA,"201263"
20126303,"Ward No-03 ",NA,"201263"
20126304,"Ward No-04 ",NA,"201263"
20126305,"Ward No-05 ",NA,"201263"
20126306,"Ward No-06 ",NA,"201263"
20126307,"Ward No-07 ",NA,"201263"
20126308,"Ward No-08 ",NA,"201263"
20126309,"Ward No-09 ",NA,"201263"
20126318,"Badair Union ",3018,"201263"
20126331,"Bayek Union ",6282,"201263"
20126337,"Binauti Union ",5926,"201263"
20126350,"Gopinathpur Union ",7609,"201263"
20126356,"Kaimpur Union ",4827,"201263"
20126363,"Kasba Paschim Union ",1335,"201263"
20126365,"Kherera Union ",3293,"201263"
20126369,"Kuti Union ",5022,"201263"
20126382,"Mehari Union ",5450,"201263"
20126394,"Mulgram Union ",5205,"201263"
20128501,"Ward No-01 ",NA,"201285"
20128502,"Ward No-02 ",NA,"201285"
20128503,"Ward No-03 ",NA,"201285"
20128504,"Ward No-04 ",NA,"201285"
20128505,"Ward No-05 ",NA,"201285"
20128506,"Ward No-06 ",NA,"201285"
20128507,"Ward No-07 ",NA,"201285"
20128508,"Ward No-08 ",NA,"201285"
20128509,"Ward No-09 ",NA,"201285"
20128512,"Barikandi Union ",3263,"201285"
20128513,"Biddyakut Union ",6003,"201285"
20128518,"Birgaon Union ",2825,"201285"
20128522,"Bitghar (Tiara) Union ",3890,"201285"
20128527,"Ibrahimpur Union ",3172,"201285"
20128536,"Junedpur Union ",3364,"201285"
20128540,"Kaitala Dakshin Union ",2645,"201285"
20128542,"Kaitala Uttar Union ",2211,"201285"
20128545,"Krishnanagar Union ",5063,"201285"
20128547,"Laur Fatehpur Union ",3838,"201285"
20128558,"Natghar Union ",6476,"201285"
20128560,"Paschim Nabinagar Union ",2577,"201285"
20128562,"Purba Nabinagar Union ",3252,"201285"
20128567,"Rasullabad Union ",3891,"201285"
20128572,"Ratanpur Union ",6292,"201285"
20128575,"Salimganj Union ",2298,"201285"
20128581,"Barail Union ",2548,"201285"
20128583,"Satmura Union ",3512,"201285"
20128586,"Shibpur Union ",6228,"201285"
20128588,"Shyamgram Union ",5659,"201285"
20128590,"Sreerampur Union ",3654,"201285"
20129014,"Burishwar Union ",8240,"201290"
20129017,"Bolakot Union ",7639,"201290"
20129021,"Chapartala Union ",3038,"201290"
20129029,"Chatalpar Union ",5839,"201290"
20129036,"Dhar Mandal Union ",4270,"201290"
20129043,"Fandauk Union ",4324,"201290"
20129051,"Goalnagar Union ",6016,"201290"
20129058,"Gokarna Union ",9566,"201290"
20129065,"Guniak Union ",2908,"201290"
20129073,"Haripur Union ",4415,"201290"
20129080,"Kunda Union ",7237,"201290"
20129087,"Nasirnagar Union ",7121,"201290"
20129094,"Purbabagh Union ",2125,"201290"
20129413,"Aorail Union ",5556,"201294"
20129419,"Chunta Union ",6221,"201294"
20129428,"Kalikachchha Union ",6843,"201294"
20129438,"Noagaon Union ",6767,"201294"
20129447,"Pak Shimul Union ",7034,"201294"
20129476,"Sarail Union ",3468,"201294"
20129485,"Shahbazpur Union ",5724,"201294"
20129490,"Shahjadapur Union ",7773,"201294"
20129494,"Uttar Panisar Union ",3810,"201294"
20132201,"Ward No-01 ",NA,"201322"
20132202,"Ward No-02 ",NA,"201322"
20132203,"Ward No-03 ",NA,"201322"
20132204,"Ward No-04 ",NA,"201322"
20132205,"Ward No-05 ",NA,"201322"
20132206,"Ward No-06 ",NA,"201322"
20132207,"Ward No-07 ",NA,"201322"
20132208,"Ward No-08 ",NA,"201322"
20132209,"Ward No-09 ",NA,"201322"
20132210,"Ward No-10 ",NA,"201322"
20132211,"Ward No-11 ",NA,"201322"
20132212,"Ward No-12 ",NA,"201322"
20132213,"Ward No-13 ",NA,"201322"
20132214,"Ward No-14 ",NA,"201322"
20132215,"Ward No-15 ",NA,"201322"
20132218,"Ashikati Union ",2825,"201322"
20132220,"Kalyanpur Union ",5637,"201322"
20132222,"Baghadi Union ",3398,"201322"
20132227,"Balia Union ",4422,"201322"
20132231,"Bishnupur Union ",7467,"201322"
20132254,"Chandra Union ",3738,"201322"
20132258,"Hanar Char Union ",4842,"201322"
20132263,"Ibrahimpur Union ",11805,"201322"
20132267,"Maishadi Union ",1914,"201322"
20132276,"Rajrajeshwar Union ",11630,"201322"
20132281,"Shah Mahmudpur Union ",3386,"201322"
20132285,"Rampur Union ",3025,"201322"
20132290,"Sakhua Union ",3381,"201322"
20132294,"Tarpur Chandi Union ",2501,"201322"
20134501,"Ward No-01 ",NA,"201345"
20134502,"Ward No-02 ",NA,"201345"
20134503,"Ward No-03 ",NA,"201345"
20134504,"Ward No-04 ",NA,"201345"
20134505,"Ward No-05 ",NA,"201345"
20134506,"Ward No-06 ",NA,"201345"
20134507,"Ward No-07 ",NA,"201345"
20134508,"Ward No-08 ",NA,"201345"
20134509,"Ward No-09 ",NA,"201345"
20134511,"Paschim Baluthupa Union ",4107,"201345"
20134513,"Purba Baluthupa Union ",3969,"201345"
20134517,"Purba Char Dukhia Union ",4041,"201345"
20134523,"Paschim Char Dukhia Union ",2778,"201345"
20134535,"Dakshin Faridganj Union ",3986,"201345"
20134541,"Uttar Gobindapur Union ",3828,"201345"
20134547,"Dakshin Gobindapur Union ",2894,"201345"
20134553,"Purba Gupti Union ",3571,"201345"
20134559,"Paschim Gupti Union ",2669,"201345"
20134565,"Uttar Paikpara Union ",3933,"201345"
20134571,"Dakshin Paik Para Union ",3115,"201345"
20134577,"Uttar Rupsa Union ",4004,"201345"
20134583,"Dakshin Rupsa Union ",2858,"201345"
20134589,"Purba Subidpur Union ",3965,"201345"
20134595,"Paschim Subidpur Union ",3560,"201345"
20134711,"Uttar Algi Durgapur Union ",5003,"201347"
20134723,"Dakshin Algi Durgapur Union ",4730,"201347"
20134735,"Char Bhairabi Union ",2569,"201347"
20134747,"Haim Char Union ",7512,"201347"
20134759,"Gazipur Union ",2789,"201347"
20134771,"Nilkamal Union ",10551,"201347"
20134901,"Ward No-01 ",NA,"201349"
20134902,"Ward No-02 ",NA,"201349"
20134903,"Ward No-03 ",NA,"201349"
20134904,"Ward No-04 ",NA,"201349"
20134905,"Ward No-05 ",NA,"201349"
20134906,"Ward No-06 ",NA,"201349"
20134907,"Ward No-07 ",NA,"201349"
20134908,"Ward No-08 ",NA,"201349"
20134909,"Ward No-09 ",NA,"201349"
20134910,"Ward No-10 ",NA,"201349"
20134911,"Ward No-11 ",NA,"201349"
20134912,"Ward No-12 ",NA,"201349"
20134918,"Purba Barkul Union ",3890,"201349"
20134920,"Paschim Barkul Union ",2286,"201349"
20134925,"Uttar Gandharabpur Union ",4193,"201349"
20134930,"Dakshin Gandharbapur Union ",3734,"201349"
20134935,"Hajiganj Union ",5608,"201349"
20134950,"Uttar Kalocho Union ",3642,"201349"
20134955,"Dakshin Kalocho Union ",4011,"201349"
20134960,"Pachim Hatila Union ",2191,"201349"
20134965,"Hatila Purba Union ",4065,"201349"
20134970,"Uttar Rajargaon Union ",4542,"201349"
20134975,"Bakila Union ",3762,"201349"
20135801,"Ward No-01 ",NA,"201358"
20135802,"Ward No-02 ",NA,"201358"
20135803,"Ward No-03 ",NA,"201358"
20135804,"Ward No-04 ",NA,"201358"
20135805,"Ward No-05 ",NA,"201358"
20135806,"Ward No-06 ",NA,"201358"
20135807,"Ward No-07 ",NA,"201358"
20135808,"Ward No-08 ",NA,"201358"
20135809,"Ward No-09 ",NA,"201358"
20135813,"Ashrafpur Union ",5777,"201358"
20135815,"Bitara Union ",7323,"201358"
20135823,"Uttar Gohat Union ",3612,"201358"
20135831,"Dakshin Gohat Union ",3581,"201358"
20135839,"Uttar Kachua Union ",4102,"201358"
20135847,"Dakshin Kachua Union ",2623,"201358"
20135855,"Kadla Union ",5677,"201358"
20135863,"Karaia Union ",6466,"201358"
20135871,"Sachar Union ",4183,"201358"
20135879,"Pathair Union ",3662,"201358"
20135887,"Purba Sahadebpur Union ",4186,"201358"
20135894,"Paschim Sahadebpur Union ",4593,"201358"
20137601,"Ward No-01 ",NA,"201376"
20137602,"Ward No-02 ",NA,"201376"
20137603,"Ward No-03 ",NA,"201376"
20137604,"Ward No-04 ",NA,"201376"
20137605,"Ward No-05 ",NA,"201376"
20137606,"Ward No-06 ",NA,"201376"
20137607,"Ward No-07 ",NA,"201376"
20137608,"Ward No-08 ",NA,"201376"
20137609,"Ward No-09 ",NA,"201376"
20137634,"Khadergaon Union ",3455,"201376"
20137643,"Narayanpur Union ",5801,"201376"
20137656,"Uttar Nayergaon Union ",3234,"201376"
20137660,"Uttar Upadi Union ",4065,"201376"
20137682,"Dakhsin Nayergaon Union ",4047,"201376"
20137686,"Dakshin Upadi Union ",3715,"201376"
20137901,"Ward No-01 ",NA,"201379"
20137902,"Ward No-02 ",NA,"201379"
20137903,"Ward No-03 ",NA,"201379"
20137904,"Ward No-04 ",NA,"201379"
20137905,"Ward No-05 ",NA,"201379"
20137906,"Ward No-06 ",NA,"201379"
20137907,"Ward No-07 ",NA,"201379"
20137908,"Ward No-08 ",NA,"201379"
20137909,"Ward No-09 ",NA,"201379"
20137911,"Baganbari Union ",3992,"201379"
20137913,"Farajikandi Union ",5704,"201379"
20137915,"Durgapur Union ",5711,"201379"
20137917,"Purba Fatehpur Union ",3984,"201379"
20137921,"Eklaspur Union ",5001,"201379"
20137923,"Gajra Union ",2151,"201379"
20137925,"Islamabad Union ",3155,"201379"
20137930,"Jahirabad Union ",2935,"201379"
20137932,"Kalakanda Union ",3219,"201379"
20137938,"Mohanpur Union ",4900,"201379"
20137964,"Sadullapur Union ",4387,"201379"
20137973,"Satnal Union ",2653,"201379"
20137990,"Sultanabad Union ",3871,"201379"
20137994,"Paschim Fatehpur Union ",3922,"201379"
20139501,"Ward No-01 ",NA,"201395"
20139502,"Ward No-02 ",NA,"201395"
20139503,"Ward No-03 ",NA,"201395"
20139504,"Ward No-04 ",NA,"201395"
20139505,"Ward No-05 ",NA,"201395"
20139506,"Ward No-06 ",NA,"201395"
20139507,"Ward No-07 ",NA,"201395"
20139508,"Ward No-08 ",NA,"201395"
20139509,"Ward No-09 ",NA,"201395"
20139515,"East Chitasi Union ",3827,"201395"
20139520,"West Chitasi Union ",3844,"201395"
20139560,"Uttar Meher Union ",1560,"201395"
20139565,"Dakshin Meher Union ",1871,"201395"
20139580,"Uttar Roysree Union ",3340,"201395"
20139582,"Dakshin Roysree Union ",3496,"201395"
20139585,"Uttar Suchi Para Union ",4075,"201395"
20139590,"Dakshin Suchi Para Union ",4448,"201395"
20139595,"Tamta Dakshin Union ",3916,"201395"
20150415,"Anowara Union ",1871,"201504"
20150419,"Bairag Union ",4013,"201504"
20150428,"Barakhain Union ",4378,"201504"
20150438,"Barasat Union ",3208,"201504"
20150447,"Burumchhara Union ",5927,"201504"
20150457,"Battali Union ",2935,"201504"
20150466,"Chatari Union ",3265,"201504"
20150476,"Haildhar Union ",3885,"201504"
20150481,"Juidandi Union ",2144,"201504"
20150485,"Paraikora Union ",3935,"201504"
20150495,"Roypur Union ",5721,"201504"
20150601,"Ward No-01 ",NA,"201506"
20150602,"Ward No-02 ",NA,"201506"
20150603,"Ward No-03 ",NA,"201506"
20150698,"Chittagang Cnt. ",NA,"201506"
20150801,"Ward No-01 ",NA,"201508"
20150802,"Ward No-02 ",NA,"201508"
20150803,"Ward No-03 ",NA,"201508"
20150804,"Ward No-04 ",NA,"201508"
20150805,"Ward No-05 ",NA,"201508"
20150806,"Ward No-06 ",NA,"201508"
20150807,"Ward No-07 ",NA,"201508"
20150808,"Ward No-08 ",NA,"201508"
20150809,"Ward No-09 ",NA,"201508"
20150811,"Baharchhara Union ",5496,"201508"
20150812,"Bailchhari Union ",3157,"201508"
20150818,"Chambal Union ",8848,"201508"
20150825,"Chhanua Union ",4991,"201508"
20150831,"Gandamara Union ",7343,"201508"
20150844,"Kalipur Union ",5694,"201508"
20150850,"Katharia Union ",2710,"201508"
20150856,"Khankhanabad Union ",6560,"201508"
20150863,"Puichhari Union ",10812,"201508"
20150869,"Pukuria Union ",7578,"201508"
20150875,"Sadhanpur Union ",7091,"201508"
20150882,"Saral Union ",7499,"201508"
20150888,"Sekherkhil Union ",2602,"201508"
20150894,"Silkup Union ",2781,"201508"
20151017,"Ward No-17 ",NA,"201510"
20151018,"Ward No-18 ",NA,"201510"
20151019,"Ward No-19 ",NA,"201510"
20151035,"Ward No-35 (Part) ",NA,"201510"
20151217,"Ahla Karaldanga Union ",5540,"201512"
20151219,"Amuchia Union ",3210,"201512"
20151228,"Charandwip Union ",1497,"201512"
20151238,"Purba Gomdandi Union ",1720,"201512"
20151247,"Kandhurkhil Union ",2445,"201512"
20151250,"Paschim Gomdandi Union ",NA,"201512"
20151257,"Popadia Union ",2564,"201512"
20151266,"Saroatali Union ",2686,"201512"
20151276,"Sakpura Union ",2028,"201512"
20151285,"Sreepur Kharandwip Union ",8146,"201512"
20151801,"Ward No-01 ",NA,"201518"
20151802,"Ward No-02 ",NA,"201518"
20151803,"Ward No-03 ",NA,"201518"
20151804,"Ward No-04 ",NA,"201518"
20151805,"Ward No-05 ",NA,"201518"
20151806,"Ward No-06 ",NA,"201518"
20151807,"Ward No-07 ",NA,"201518"
20151808,"Ward No-08 ",NA,"201518"
20151809,"Ward No-09 ",NA,"201518"
20151813,"Bailtali Union ",2359,"201518"
20151819,"Barkal Union ",6257,"201518"
20151828,"Barama Union ",2375,"201518"
20151838,"Dhopachhari Union ",14277,"201518"
20151847,"Dohazari Union ",8106,"201518"
20151866,"Hashimpur Union ",6835,"201518"
20151876,"Joara Union ",1653,"201518"
20151885,"Kanchanabad Union ",5691,"201518"
20151895,"Satbaria Union ",2879,"201518"
20151904,"Ward No-04 ",NA,"201519"
20151905,"Ward No-05 ",NA,"201519"
20151906,"Ward No-06 ",NA,"201519"
20152037,"Ward No-37 ",NA,"201520"
20152038,"Ward No-38 ",NA,"201520"
20152039,"Ward No-39 ",NA,"201520"
20152823,"Ward No-23 ",NA,"201528"
20152824,"Ward No-24 (Part) ",NA,"201528"
20152827,"Ward No-27 ",NA,"201528"
20152828,"Ward No-28 ",NA,"201528"
20152829,"Ward No-29 ",NA,"201528"
20152830,"Ward No-30 ",NA,"201528"
20152836,"Ward No-36 ",NA,"201528"
20153311,"Abdullapur Union ",529,"201533"
20153313,"Bagan Bazar Union ",47251,"201533"
20153314,"Baktapur Union ",1136,"201533"
20153319,"Bhujpur Union ",13311,"201533"
20153323,"Dantmara Union ",12367,"201533"
20153328,"Dharmapur Union ",3719,"201533"
20153333,"Dhurung Union ",NA,"201533"
20153338,"Daulatpur Union ",2871,"201533"
20153342,"Harwalchhari Union ",14772,"201533"
20153347,"Jafarnagar Union ",1562,"201533"
20153352,"Kanchan Nagar Union ",14612,"201533"
20153355,"Khiram Union ",NA,"201533"
20153357,"Lelang Union ",11062,"201533"
20153361,"Nanupur Union ",12031,"201533"
20153366,"Narayanhat Union ",14800,"201533"
20153371,"Paindanga Union ",7209,"201533"
20153376,"Rangamatia Union ",NA,"201533"
20153380,"Roushangiri Union ",1723,"201533"
20153385,"Suabil Union ",17810,"201533"
20153390,"Samitirhat Union ",2601,"201533"
20153395,"Sundarpur Union ",2599,"201533"
20153511,"Ward No-11 (Part) ",NA,"201535"
20153524,"Ward No-24(Part) ",NA,"201535"
20153525,"Ward No-25 ",NA,"201535"
20153526,"Ward No-26 ",NA,"201535"
20153710,"Burish Char Union ",946,"201537"
20153711,"Chhibatali Union ",1092,"201537"
20153717,"Chikandandi Union ",2761,"201537"
20153723,"Dakshin Madarsha Union ",2416,"201537"
20153729,"Dhalai Union ",4870,"201537"
20153735,"Fatehpur Union ",5668,"201537"
20153741,"Forhadabad Union ",12387,"201537"
20153747,"Garduara Union ",1282,"201537"
20153753,"Guman Mardan Union ",2932,"201537"
20153759,"Hathazari Union ",5962,"201537"
20153765,"Mekhal Union ",2867,"201537"
20153771,"Mirzapur Union ",6451,"201537"
20153777,"Nangalmora Union ",462,"201537"
20153789,"Shikarpur Union ",1702,"201537"
20153795,"Uttar Madarsa Union ",3037,"201537"
20153798,"Chittagang Cnt. Union ",NA,"201537"
20154115,"Ward No-15 ",NA,"201541"
20154116,"Ward No-16 (Part) ",NA,"201541"
20154120,"Ward No-20 ",NA,"201541"
20154121,"Ward No-21 ",NA,"201541"
20154122,"Ward No-22 ",NA,"201541"
20154131,"Ward No-31 ",NA,"201541"
20154132,"Ward No-32 ",NA,"201541"
20154133,"Ward No-33 ",NA,"201541"
20154134,"Ward No-34 ",NA,"201541"
20154135,"Ward No-35 (Part) ",NA,"201541"
20154308,"Ward No-08(Part) ",NA,"201543"
20154309,"Ward No-09 ",NA,"201543"
20154313,"Ward No-13 ",NA,"201543"
20154314,"Ward No-14 ",NA,"201543"
20154710,"Amirabad Union ",4361,"201547"
20154713,"Adhunagar Union ",4574,"201547"
20154718,"Barahatia Union ",7548,"201547"
20154725,"Charamba Union ",8027,"201547"
20154732,"Chunati Union ",15128,"201547"
20154743,"Kalauzan Union ",3996,"201547"
20154762,"Lohagara Union ",2776,"201547"
20154773,"Padua Union ",6640,"201547"
20154780,"Putibila Union ",10920,"201547"
20155301,"Ward No-01 ",NA,"201553"
20155302,"Ward No-02 ",NA,"201553"
20155303,"Ward No-03 ",NA,"201553"
20155304,"Ward No-04 ",NA,"201553"
20155305,"Ward No-05 ",NA,"201553"
20155306,"Ward No-06 ",NA,"201553"
20155307,"Ward No-07 ",NA,"201553"
20155308,"Ward No-08 ",NA,"201553"
20155309,"Ward No-09 ",NA,"201553"
20155311,"Ward No-01 ",NA,"201553"
20155312,"Ward No-02 ",NA,"201553"
20155313,"Ward No-03 ",NA,"201553"
20155314,"Ward No-04 ",NA,"201553"
20155315,"Ward No-05 ",NA,"201553"
20155316,"Ward No-06 ",NA,"201553"
20155317,"Ward No-07 ",NA,"201553"
20155318,"Ward No-08 ",NA,"201553"
20155319,"Ward No-09 ",NA,"201553"
20155322,"Dhum Union ",5587,"201553"
20155324,"Durgapur Union ",3742,"201553"
20155327,"Haitkandi Union ",3271,"201553"
20155328,"Hinguli Union ",4562,"201553"
20155329,"Ichhakhali Union ",15754,"201553"
20155335,"Karerhat Union ",39144,"201553"
20155341,"Katachhara Union ",3446,"201553"
20155347,"Khaiyachhara Union ",1483,"201553"
20155353,"Mayani Union ",4590,"201553"
20155359,"Mirsharai Union ",2816,"201553"
20155365,"Mithanala Union ",5338,"201553"
20155371,"Maghadia Union ",2626,"201553"
20155377,"Osmanpur Union ",5034,"201553"
20155383,"Saherkhali Union ",8609,"201553"
20155389,"Wahedpur Union ",4682,"201553"
20155395,"Zorwarganj Union ",5517,"201553"
20155510,"Ward No-10 ",NA,"201555"
20155511,"Ward No-11 (Part) ",NA,"201555"
20155512,"Ward No-12 ",NA,"201555"
20155707,"Ward No-07 ",NA,"201557"
20155708,"Ward No-08(Part) ",NA,"201557"
20155716,"Ward No-16 (Part) ",NA,"201557"
20156101,"Ward No-01 ",NA,"201561"
20156102,"Ward No-02 ",NA,"201561"
20156103,"Ward No-03 ",NA,"201561"
20156104,"Ward No-04 ",NA,"201561"
20156105,"Ward No-05 ",NA,"201561"
20156106,"Ward No-06 ",NA,"201561"
20156107,"Ward No-07 ",NA,"201561"
20156108,"Ward No-08 ",NA,"201561"
20156109,"Ward No-09 ",NA,"201561"
20156112,"Asia Union ",1780,"201561"
20156115,"Baralia Union ",2497,"201561"
20156118,"Bara Uthan Union ",4393,"201561"
20156119,"Bhatikhain Union ",1276,"201561"
20156121,"Chanhara Union ",2539,"201561"
20156124,"Char Lakshya Union ",2584,"201561"
20156127,"Char Patharghata Union ",1599,"201561"
20156130,"Dhalghat Union ",3154,"201561"
20156139,"Habilas Dwip Union ",2168,"201561"
20156142,"Haidgaon Union ",16903,"201561"
20156152,"Janglukhain Union ",1904,"201561"
20156155,"Juldha Union ",2809,"201561"
20156158,"Kachuai Union ",14787,"201561"
20156164,"Kasiais Union ",2526,"201561"
20156167,"Kelishahar Union ",10803,"201561"
20156170,"Kharana Union ",2199,"201561"
20156173,"Kolagaon Union ",2921,"201561"
